"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1917598";"";"None";"411.84";"0";"2.59";"20c";"CN(C)S(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1920645";"Antagonist activity at CRTH2 in human blood cells assessed as inhibition of PGD2-induced eosinophil cell shape change after 10 mins by flow cytometry";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914440";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"23.0"
"CHEMBL1917602";"";"None";"407.88";"0";"2.81";"20g";"CCNS(=O)(=O)c1ccc(C)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1920645";"Antagonist activity at CRTH2 in human blood cells assessed as inhibition of PGD2-induced eosinophil cell shape change after 10 mins by flow cytometry";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914440";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"40.0"
"CHEMBL3932668";"";"None";"440.44";"0";"3.83";"16";"CCS(=O)(=O)c1ccc(Cn2c(C)c(CC(=O)O)c3cccnc32)c(C(F)(F)F)c1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.07";"0.38";"4.57";"9.41";"0";"CHEMBL4000101";"Antagonist activity at DP2 receptor in human whole assessed as inhibition of DK-PGD2-induced eosinophils shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"0.004"
"CHEMBL3975922";"";"None";"372.45";"0";"2.73";"13";"Cc1cc(S(C)(=O)=O)ccc1Cn1c(C)c(CC(=O)O)c2cccnc21";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"20.12";"0.39";"4.76";"8.40";"0";"CHEMBL4000101";"Antagonist activity at DP2 receptor in human whole assessed as inhibition of DK-PGD2-induced eosinophils shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"0.032"
"CHEMBL4073398";"";"None";"372.45";"0";"2.81";"8";"CCS(=O)(=O)c1ccc(Cn2c(C)c(CC(=O)O)c3cccnc32)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4000101";"Antagonist activity at DP2 receptor in human whole assessed as inhibition of DK-PGD2-induced eosinophils shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";""
"CHEMBL4102679";"";"None";"437.32";"0";"3.19";"4";"Cc1c(CC(=O)O)c2cc(Br)cnc2n1Cc1ccc(S(C)(=O)=O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4000101";"Antagonist activity at DP2 receptor in human whole assessed as inhibition of DK-PGD2-induced eosinophils shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";""
"CHEMBL4067518";"";"None";"392.86";"0";"3.08";"3";"Cc1c(CC(=O)O)c2c(Cl)ccnc2n1Cc1ccc(S(C)(=O)=O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4000101";"Antagonist activity at DP2 receptor in human whole assessed as inhibition of DK-PGD2-induced eosinophils shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";""
"CHEMBL3981414";"";"None";"392.86";"0";"3.08";"12";"Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1Cl";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"22.32";"0.46";"5.69";"9.82";"0";"CHEMBL4000100";"Antagonist activity at DP2 receptor in human isolated eosinophils assessed as inhibition of DK-PGD2-induced shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"0.0017"
"CHEMBL4067518";"";"None";"392.86";"0";"3.08";"3";"Cc1c(CC(=O)O)c2c(Cl)ccnc2n1Cc1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"18.06";"0.37";"4.02";"7.95";"0";"CHEMBL4000100";"Antagonist activity at DP2 receptor in human isolated eosinophils assessed as inhibition of DK-PGD2-induced shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"0.08"
"CHEMBL4094939";"";"None";"357.43";"0";"3.03";"2";"Cc1c(CC(=O)O)c2ccccc2n1Cc1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"21.54";"0.42";"4.67";"10.08";"0";"CHEMBL4000100";"Antagonist activity at DP2 receptor in human isolated eosinophils assessed as inhibition of DK-PGD2-induced shape change preincubated for 5 mins followed by DK-PGD2 addition measured after 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997855";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"0.02"
"CHEMBL3338264";"";"None";"408.89";"0";"4.25";"34";"Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cc3cc(C)nn3C)c2n1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3385698";"Antagonist activity at CRTh2 (unknown origin) stably expressed in PGD2-stimulated CHO.K1 cells preincubated for 1 hr by radio-labelled [35S]-GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO.K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351469";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL3338281";"";"None";"445.42";"1";"5.18";"51";"Cc1cnn(C)c1Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccc(F)cc12";"IC50";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3385698";"Antagonist activity at CRTh2 (unknown origin) stably expressed in PGD2-stimulated CHO.K1 cells preincubated for 1 hr by radio-labelled [35S]-GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO.K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351469";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"64.0"
"CHEMBL3338292";"";"None";"472.44";"1";"6.32";"62";"Cc1noc(C2CC2)c1Cc1cc(F)ccc1-c1cn(CC(=O)O)c2ccc(C(F)(F)F)cc12";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"16.50";"0.31";"1.48";"11.42";"0";"CHEMBL3385699";"Antagonist activity at CRTH2 receptor in human whole blood assessed as inhibition of PGD2-induced eosinophil shape change after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351469";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"16.0"
"CHEMBL2205147";"";"None";"407.45";"0";"3.89";"31";"Cc1c(CC2=NN(Cc3ccccc3)C(=O)CC2)c2cc(F)ccc2n1CC(=O)O";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.13";"0.35";"3.91";"10.41";"0";"CHEMBL2212208";"Displacement of [3H]PGD2 from recombinant human CRTH2 receptor expressed in CHO-K1 cells after 30 min by FRET method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203126";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307512";"";"";"";"0.016"
"CHEMBL3897078";"";"None";"497.95";"0";"4.88";"BDBM205589";"COc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)COCc1ccccc1Cl)CC2";"IC50";"'='";"3.57";"nM";"8.45";"";"364207";"UO_0000065";"16.96";"0.33";"3.57";"11.10";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"3.57"
"CHEMBL3959991";"";"None";"477.51";"0";"4.96";"BDBM205615";"COc1ccc(CC(=O)O)cc1-c1cc(F)c(F)c2c1CN(C(=O)[C@@H]1C[C@H]1c1ccccc1)CC2";"IC50";"'='";"4.82";"nM";"8.32";"";"364233";"UO_0000065";"17.42";"0.32";"3.36";"12.44";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"4.82"
"CHEMBL3950050";"";"None";"401.43";"0";"4.03";"BDBM205674";"COc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OC(C)C)CC2";"IC50";"'='";"348.0";"nM";"6.46";"";"364292";"UO_0000065";"16.09";"0.30";"2.43";"8.49";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"348.0"
"CHEMBL2387694";"";"None";"396.49";"1";"5.12";"27";"Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1Cc1ccccc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2390624";"Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid scintillation counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"100.0"
"CHEMBL3125160";"";"None";"540.55";"2";"5.50";"3p-(S)";"C[C@@]1(c2nc3ccccc3o2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1";"IC50";"'='";"9.7";"nM";"8.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3128665";"Antagonist activity at human CRTH2 receptor expressed in HEK cells assessed as inhibition of forskolin-induced cAMP formation preincubated for 10 mins followed by forskolin challenge measured after 10 to 60 mins by ELISA assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124832";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";"";"";"";"9.7"
"CHEMBL3673995";"";"None";"411.41";"0";"4.14";"BDBM173207";"CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1";"IC50";"'='";"0.7";"nM";"9.15";"";"318317";"UO_0000065";"22.25";"0.42";"5.01";"12.80";"0";"CHEMBL3706154";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2 pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639026";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.7"
"CHEMBL3674003";"";"None";"422.38";"0";"3.67";"BDBM173215";"CN(c1ncc(C(F)(F)F)cn1)C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1";"IC50";"'='";"6.0";"nM";"8.22";"";"318325";"UO_0000065";"19.47";"0.37";"4.55";"11.54";"0";"CHEMBL3706154";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2 pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639026";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"6.0"
"CHEMBL2385901";"";"None";"416.45";"0";"4.15";"32";"O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)Cc1cccc3ccccc13)CC2";"IC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388939";"Antagonist activity at human CRTH2 receptor expressed in HEK293 cells assessed as inhibition of PGD2-induced calcium flux after 5 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";"";"70.0"
"CHEMBL2181810";"";"None";"402.37";"0";"3.94";"18";"O=C(O)Cn1c2c(c3cc(C(F)(F)F)ccc31)CN(C(=O)c1ccccc1)CC2";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"17.95";"0.34";"3.28";"11.55";"0";"CHEMBL2388942";"Displacement of [3H]PGD2 from recombinant human CRTH2 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis in presence of human serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";"";"60.0"
"CHEMBL2385114";"";"None";"386.43";"0";"1.99";"40";"Cc1c(CC(=O)O)c(=O)[nH]n1Cc1ccccc1S(=O)(=O)c1ccccc1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2390624";"Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid scintillation counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"160.0"
"CHEMBL3343001";"";"None";"497.88";"1";"5.36";"10";"CCN(Cc1cc(C(F)(F)F)ccc1-c1nn(CC(=O)O)c2ccc(Cl)c(F)c12)C(=O)C1CC1";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"15.56";"0.31";"2.38";"10.27";"0";"CHEMBL3385689";"Antagonist activity at CRTh2 receptor in human whole blood assessed as inhibition of PGD2-induced eosinophil shape change preincubated for 10 mins with PGD2 addition measured after 4 mins by forward scatter and side scatter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352411";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"18.0"
