SMILES,Name
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,P-nitrobiphenyl
Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,Doravirine
Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,Dopexamine
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,Cantharidin
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,Eravacycline
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Rucaparib
CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,Temocillin
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Betrixaban
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,Siponimod
O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,Relebactam
CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,Seladelpar
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,Steviolbioside
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Omadacycline
N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,Rimegepant
NC(=O)c1nc(F)cnc1O,Favipiravir
CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,Ibrexafungerp
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,Taurolidine
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,Lynestrenol
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,Betulinic Acid
COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,Copanlisib
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,Piritramide
CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Clascoterone
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Fedratinib
CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Omaveloxolone
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Mizolastine
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,Oxetacaine
C1=Cc2ccccc2NN=C1,"1,2-Benzodiazepine"
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,Samidorphan
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,Sparsentan
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,Mebeverine
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,Asciminib
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,Ozanimod
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,Plazomicin
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,Givinostat
CCCc1cc(C(N)=S)ccn1,Protionamide
COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,Lurbinectedin
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,Perazine
CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,Sotagliflozin
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,Fenpropidin
O=C[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Gaxilose
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,Benserazide
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,Dinoprost
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,Boscalid
CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,Trifarotene
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,Lefamulin
Cc1ncc([N+](=O)[O-])n1CC(C)O,Secnidazole
O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,Benperidol
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,Quizartinib
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,Oxatomide
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Tazemetostat
CCCCOCCOC(=O)c1cccnc1,Nicoboxil
CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,Resmetirom
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,Ozenoxacin
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,Isoxaflutole
CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,Darolutamide
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,Lactitol
NNc1nnc(NN)c2ccccc12,Dihydralazine
C[C@H]1C[C@@H]2[C@H](C(=O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,Methylprednisone
O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1,Terizidone
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,Pexidartinib
O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,Oteseconazole
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,Parthenolide
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,Macimorelin
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,Amitriptylinoxide
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,Lusutrombopag
O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,Fluindione
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,Levosalbutamol
O=C(O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Calcium glubionate anhydrous
N[C@]1(C(=O)O)C[C@@H]([18F])C1,Fluciclovine (18F)
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,Levomenol
Oc1ccc(Cl)cc1,Parachlorophenol
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,Esculin
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,Clobetasone
CC(C)(O)[C@H]1CC[C@@](C)(O)CC1.O,Terpin hydrate
C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,Zofenopril
C=CCOc1ccc(CC(=O)O)cc1Cl,Alclofenac
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,Inositol
N=C(N)NCC1COc2ccccc2O1,Guanoxan
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,Butaperazine
CCN(CC)CCc1nc(-c2ccccc2)no1,Oxolamine
O=C(O)C(O)c1ccccc1,Mandelic acid
CN(C)CC(Oc1ccccc1)Oc1ccccc1,Medifoxamine
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,Dibenzepin
Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,Flosequinan
c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,Quinupramine
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,Pramiracetam
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Phthalylsulfathiazole
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,Proxibarbal
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,Clothiapine
CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,Etofamide
CC(=O)OC1CN2CCC1CC2,Aceclidine
COc1cc(C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,Hexobendine
OCc1ccc(Cl)cc1Cl,Dichlorobenzyl alcohol
NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,Dibekacin
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,Sultopride
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1,Micronomicin
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,Benziodarone
CCOc1ccc(NC(=O)CC(C)O)cc1,Bucetin
CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,Carbocromen
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,Meticrane
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,Bumadizone
CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,Tromantadine
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,Pimethixene
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Chlorquinaldol
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Pheneticillin
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,Dihydroergocristine
CCCCOc1ccc(CC(=O)NO)cc1,Bufexamac
O=C([O-])C[N+]12CC[N+]34CC(=O)O[Fe-2]13(OC(=O)C2)OC(=O)C4.[Na+],Sodium feredetate
CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,Edoxudine
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,Ioxitalamic acid
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,Bendazac
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,Metergoline
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,Cyclopenthiazide
Cc1ccccc1OCC(O)CO,Mephenesin
CNC(C)Cc1ccccc1OC,Methoxyphenamine
CCOC(=O)c1ccc(O)cc1,Ethyl hydroxybenzoate
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,Benorilate
NC(=O)N/N=C1\C=Cc2ccccc2C1=O,Naftazone
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,Cefpirome
CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,Tritoqualine
C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,Diphemanil
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,Bioallethrin
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Lidoflazine
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,Xamoterol
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Acemetacin
CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,Muzolimine
N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O,Fluorodopa (18F)
CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,Artemotil
COc1ccc(-c2cc(=S)ss2)cc1,Anethole trithione
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,Dimazole
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,Fluticasone
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,Lormetazepam
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,Fenofibric acid
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,Enasidenib
COC(=O)c1cccnc1,Methyl nicotinate
CCCCCc1ccc(C)cc1O,Amylmetacresol
Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,Netarsudil
Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,Piperaquine
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,Testosterone cypionate
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Testosterone enanthate
CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Testosterone undecanoate
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=NNC(=O)C(O)(c5ccccc5)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C,Testosterone enantate benzilic acid hydrazone
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,Estradiol acetate
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Estradiol benzoate
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,Estradiol cypionate
CCCCCCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CCCCCC)CC[C@@H]12,Estradiol dienanthate
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,Estradiol valerate
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)O)cc2S(=O)(=O)O)cc1,Patent Blue
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,Nomegestrol acetate
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,Baloxavir marboxil
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,alpha-Tocopherol succinate
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,D-alpha-Tocopherol acetate
C[N+](C)(C)CCO.O=C([O-])c1ccccc1O,Choline salicylate
Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Fosnetupitant
O=C(c1ccccc1)C(O)c1ccccc1,Benzoin
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,Acetyl sulfisoxazole
[Na+].[Na+].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1.[Zr],Sodium zirconium cyclosilicate
O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,Imidurea
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,Betiatide
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Bisphenol A diglycidyl ether
CCCCOC(=O)c1ccc(O)cc1,Butylparaben
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,Cianidanol
OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,alpha-Arbutin
CC(c1ccccc1)c1ccc(O)cc1O,Phenylethyl resorcinol
CC1CCC(C(C)C)C(O)C1,Menthol
Nc1ccc(N)cc1,p-Phenylenediamine
CC12CCC(CC1=O)C2(C)C,Synthetic camphor
O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,Diazolidinylurea
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,Dipentamethylenethiuram disulfide
CCCCC/C(C=O)=C/c1ccccc1,alpha-Amyl cinnamaldehyde
O=C(OCc1ccccc1)c1ccc(O)cc1,Benzylparaben
CCCOC(=O)c1ccc(O)cc1,Propylparaben
O=C/C=C/c1ccccc1,Cinnamaldehyde
CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,Aripiprazole lauroxil
OC/C=C/c1ccccc1,Cinnamyl alcohol
CC=Cc1ccc(O)c(OC)c1,Isoeugenol
N=C(Nc1ccccc1)Nc1ccccc1,Diphenylguanidine
CC(C)Nc1ccc(Nc2ccccc2)cc1,4-(Isopropylamino)diphenylamine
c1ccc(Nc2ccc(NC3CCCCC3)cc2)cc1,"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine"
Cn1sc(Cl)cc1=O,Methylchloroisothiazolinone
ClC=CC[N+]12CN3CN(CN(C3)C1)C2.[Cl-],Quaternium-15
c1ccc2sc(SNC3CCCCC3)nc2c1,Thiohexam
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,"2,2'-Dibenzothiazyl disulfide"
c1ccc2sc(SN3CCOCC3)nc2c1,Morpholinylmercaptobenzothiazole
CCN(CCO)c1ccc(/N=N/c2ncc([N+](=O)[O-])s2)c(C)c1,Disperse Blue 106
COC(=O)c1ccc(O)cc1,Methylparaben
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,DL-alpha-Tocopherol
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,DL-alpha tocopheryl acetate
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],Sodium ascorbate
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Ca+2],Calcium ascorbate
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Mg+2],Magnesium ascorbate
NC(=O)c1cccnc1.O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,Niacinamide ascorbate
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1[O-].[Fe+2],Ferrous ascorbate
[Na+].[Na+].[O-]B1OB2OB([O-])OB(O1)O2,Sodium borate
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,Mometasone furoate
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Hydrocortisone acetate
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Hydrocortisone butyrate
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,Hydrocortisone cypionate
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,Hydrocortisone phosphate
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Hydrocortisone probutate
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Hydrocortisone valerate
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,Hydrocortisone succinate
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,Ivosidenib
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,Tedizolid
NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,Eslicarbazepine
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,Segesterone acetate
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)OCCl,Loteprednol
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,Oxyphenisatin acetate
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,Prednisolone phosphate
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Prednisolone tebutate
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,Diloxanide furoate
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Methylprednisolone aceponate
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,Methylprednisolone hemisuccinate
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,Prednisone acetate
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Dexamethasone acetate
Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,Menadiol diphosphate
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,Drostanolone propionate
NC(=O)OCC(O)COc1ccc(Cl)cc1,Chlorphenesin carbamate
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Paramethasone acetate
CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,Chloramphenicol palmitate
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,Betamethasone phosphate
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,Estramustine phosphate
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,Gestonorone caproate
