ID,pIC50,SMILES,IC50(nM)
71552090,7.346787486224656,CN(C(=O)C(C#N)=Cc1cn(CC(=O)O)c2cc(F)ccc12)c1ccccc1,45.0
71552160,8.154901959985743,CN(C(=O)C(C#N)=Cc1cn(CC(=O)O)c2ccc(Cl)cc12)c1ccccc1,7.0
71552089,8.0,CN(C(=O)C(C#N)=Cc1cn(CC(=O)O)c2ccc(F)cc12)c1ccccc1,10.0
71552159,8.301029995663981,CN(C(=O)C(C#N)=Cc1cn(CC(=O)O)c2cccc(Cl)c12)c1ccccc1,5.0
71552088,8.0,CN(C(=O)C(C#N)=Cc1cn(CC(=O)O)c2cccc(F)c12)c1ccccc1,10.0
11523333,7.823908740944319,CN(C(=O)C(C#N)=Cc1cn(CC(=O)O)c2ccccc12)c1ccccc1,15.0
54583710,8.207608310501746,CN(C(=O)C(C)(C)c1ccc(F)cc1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,6.2
45109987,8.638272163982407,CN(C(=O)C(C)(C)c1ccc(F)cc1)C1CCc2c(CC(=O)O)c3cccnc3n2C1,2.3
BDBM50344184|CHEMBL1778522,8.207608310501746,CN(C(=O)C(C)(C)c1ccc(F)cc1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,6.2
BDBM50333499|CHEMBL1641813,8.537602002101044,CN(C(=O)C(C)(C)c1ccc(F)cc1)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,2.9
11640178|BDBM50397651|CHEMBL2181811,9.0,CN(C(=O)C1(C)CCc2c(c3ccccc3n2CC(=O)O)C1)c1cccc(Cl)c1,1.0
45109989,8.619788758288394,CN(C(=O)C1(c2ccc(F)cc2)CC1(C)C)C1CCc2c(CC(=O)O)c3cccnc3n2C1,2.4
BDBM50333501|CHEMBL1641815,8.468521082957745,CN(C(=O)C1(c2ccc(F)cc2)CC1(C)C)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,3.4000000000000004
54587623,8.698970004336019,CN(C(=O)C1(c2ccc(F)cc2)CC1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,2.0
53317854,8.508638306165727,CN(C(=O)C1(c2ccc(F)cc2)CC1)C1CCc2c(CC(=O)O)c3cccnc3n2C1,3.1
BDBM50344185|CHEMBL1778523,8.698970004336019,CN(C(=O)C1(c2ccc(F)cc2)CC1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,2.0
BDBM50333500|CHEMBL1641814,8.275724130399212,CN(C(=O)C1(c2ccc(F)cc2)CC1)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,5.3
53248760,8.397940008672037,CN(C(=O)C1(c2ccc(F)cc2)CCC1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,4.0
45110108,8.920818753952375,CN(C(=O)C1(c2ccc(F)cc2)CCC1)C1CCc2c(CC(=O)O)c3cccnc3n2C1,1.2
BDBM50344164|CHEMBL1778524,8.397940008672037,CN(C(=O)C1(c2ccc(F)cc2)CCC1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,4.0
BDBM50333502|CHEMBL1641816,8.530177984021837,CN(C(=O)C1(c2ccc(F)cc2)CCC1)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,2.95
54580721,8.397940008672037,CN(C(=O)C1(c2ccc(F)cc2)CCCC1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,4.0
45110109,8.468521082957745,CN(C(=O)C1(c2ccc(F)cc2)CCCC1)C1CCc2c(CC(=O)O)c3cccnc3n2C1,3.4
BDBM50344162|CHEMBL1778388,8.397940008672037,CN(C(=O)C1(c2ccc(F)cc2)CCCC1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,4.0
BDBM50333491|CHEMBL1641817,8.40340290437354,CN(C(=O)C1(c2ccc(F)cc2)CCCC1)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,3.95
54582729,8.096910013008056,CN(C(=O)C1(c2ccc(F)cc2)CCOCC1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,8.0
45109988,8.154901959985743,CN(C(=O)C1(c2ccc(F)cc2)CCOCC1)C1CCc2c(CC(=O)O)c3cccnc3n2C1,7.0
BDBM50344186|CHEMBL1778525,8.096910013008056,CN(C(=O)C1(c2ccc(F)cc2)CCOCC1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,8.0
BDBM50333503|CHEMBL1641818,8.154901959985743,CN(C(=O)C1(c2ccc(F)cc2)CCOCC1)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,7.0
54584672,6.200659450546418,CN(C(=O)C1CCCC1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,630.0
BDBM50344172|CHEMBL1778510,6.200659450546418,CN(C(=O)C1CCCC1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,630.0
54580742,6.853871964321762,CN(C(=O)C1CCCc2ccccc21)C1CCc2c(CC(=O)O)c3ccccc3n2C1,140.0
BDBM50344170|CHEMBL1778508,6.853871964321762,CN(C(=O)C1CCCc2ccccc21)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,140.0
54587620,6.09151498112135,CN(C(=O)C1CCc2ccccc21)C1CCc2c(CC(=O)O)c3ccccc3n2C1,810.0
BDBM50344169|CHEMBL1778507,6.09151498112135,CN(C(=O)C1CCc2ccccc21)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,810.0
54581746,5.431798275933005,CN(C(=O)C1Cc2ccccc21)C1CCc2c(CC(=O)O)c3ccccc3n2C1,3700.0
BDBM50344171|CHEMBL1778509,5.431798275933005,CN(C(=O)C1Cc2ccccc21)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,3700.0
54583706,7.920818753952375,CN(C(=O)Cc1ccc(F)cc1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,12.0
BDBM50344163|CHEMBL1778506,7.920818753952375,CN(C(=O)Cc1ccc(F)cc1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,12.0
54582728,7.6020599913279625,CN(C(=O)Cc1ccccc1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,25.0
BDBM50344168|CHEMBL1778505,7.6020599913279625,CN(C(=O)Cc1ccccc1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,25.0
67007687|BDBM50381826|CHEMBL2023652,6.6777807052660805,CN(C(=O)c1ccc(Cl)c(Cl)c1)c1ccc(C(=O)c2ncc(CC(=O)O)c3ccccc23)cc1,210.0
54582719,5.6020599913279625,CN(C(=O)c1ccc(F)cc1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,2500.0
BDBM50344165|CHEMBL1778389,5.6020599913279625,CN(C(=O)c1ccc(F)cc1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,2500.0
54581745,5.6777807052660805,CN(C(=O)c1ccc2ccccc2c1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,2100.0
BDBM50344167|CHEMBL1778504,5.6777807052660805,CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,2100.0
54584664,6.267606240177031,CN(C(=O)c1cccc2ccccc12)C1CCc2c(CC(=O)O)c3ccccc3n2C1,540.0
BDBM50344166|CHEMBL1778390,6.267606240177031,CN(C(=O)c1cccc2ccccc12)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,540.0
46866381|BDBM50356683|CHEMBL1917598,7.638272163982407,CN(C)S(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,23.0
56595047|BDBM50356707|CHEMBL1917622,6.539102157243452,CN(C)S(=O)(=O)c1cncc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,289.0
46229941|BDBM50309326|CHEMBL591044,6.42021640338319,CN(C)c1cc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)ccn1,380.0
4151299|BDBM50309448|CHEMBL603163,6.337242168318426,CN(C)c1ccc(-c2nc(-c3ccc(Br)cc3)c(CC(=O)O)s2)cc1,460.0
72737017|CHEMBL3093598,8.102372908709558,CN(C)c1ccc(C(=O)Nc2ccc(C(=O)c3ncc(CC(=O)O)c4ccccc34)cc2)cc1,7.9
BDBM50444238,8.017728766960431,CN(C)c1ccc(C(O)=Nc2ccc(C(=O)c3ncc(CC(=O)O)c4ccccc34)cc2)cc1,9.6
BDBM205951|CHEMBL3906204,8.619788758288394,CN(C)c1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2,2.4
BDBM50296978,6.20342566678957,CN(C)c1nc(Cc2ccc(N=C(O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,626.0
45270144|CHEMBL551813,6.476253533188435,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,334.0
BDBM189245|CHEMBL3967677,6.690369832574101,CN(C)c1nc2c(s1)C(c1cc(Cl)ccc1OCC(=O)O)N(C(=O)OCc1ccccc1)CC2,204.0
45269307,9.0,CN(C1CCC2=C(C1)C1C=CC=CC1N2CC(=O)O)S(=O)(=O)c1ccc(F)cc1,1.0
53321923,7.619788758288394,CN(C1CCc2c(CC(=O)O)c3c(Cl)cc(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,24.0
53323246,7.576754126063192,CN(C1CCc2c(CC(=O)O)c3c(F)cccc3n2C1)S(=O)(=O)c1ccc(F)cc1,26.5
53317569,8.244125144327509,CN(C1CCc2c(CC(=O)O)c3cc(F)c(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,5.7
53316671,8.42021640338319,CN(C1CCc2c(CC(=O)O)c3cc(F)c(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.8
53323266,8.00436480540245,CN(C1CCc2c(CC(=O)O)c3cc(F)cc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,9.9
53320595,8.522878745280337,CN(C1CCc2c(CC(=O)O)c3cc(F)ccc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.0
53324462,8.443697499232712,CN(C1CCc2c(CC(=O)O)c3ccc(-c4ccc(F)cc4)nc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.6
53320616,8.346787486224656,CN(C1CCc2c(CC(=O)O)c3ccc(-c4ccccc4)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,4.5
53316653,8.045757490560675,CN(C1CCc2c(CC(=O)O)c3ccc(C#N)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,9.0
53324589,8.443697499232712,CN(C1CCc2c(CC(=O)O)c3ccc(C(F)(F)F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.6
53317958,8.522878745280337,CN(C1CCc2c(CC(=O)O)c3ccc(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.0
53321785,8.494850021680094,CN(C1CCc2c(CC(=O)O)c3ccc(Cl)nc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.2
53319320,8.958607314841775,CN(C1CCc2c(CC(=O)O)c3ccc(F)c(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,1.1
53317957,8.853871964321762,CN(C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,1.4
53325907,8.301029995663981,CN(C1CCc2c(CC(=O)O)c3ccc(S(C)(=O)=O)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,5.0
53325908,8.744727494896694,CN(C1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,1.8
53321925,7.6020599913279625,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)Cc1ccc(F)cc1,25.0
53324111,6.669586226650809,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,214.0
53321924,8.070581074285707,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(Cl)cc1,8.5
53320618,7.886056647693163,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(Cl)s1,13.0
45268455|53320594,6.786216700664696,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1,163.6
53325910,7.481486060122112,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1cccc(F)c1,33.0
53317977,7.920818753952375,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccccc1,12.0
53325909,7.657577319177793,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccccc1F,22.0
53316673,6.511449283499555,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccccn1,308.0
53325912,7.200659450546418,CN(C1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1cnn(C)c1,63.0
45272700,7.7447274948966935,CN(C1CCc2c(CC(=O)O)c3ccccn3c2C1)S(=O)(=O)c1ccc(F)cc1,18.0
51003549,8.468521082957745,CN(C1CCc2c(CC(=O)O)c3cccnc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.4
53321784,6.454692883534175,CN(C1CCc2c(CC(=O)O)c3ccncc3n2C1)S(=O)(=O)c1ccc(F)cc1,351.0
11384493|25817650|CHEMBL1643768,8.522878745280337,CN(C1CCc2c(c3ccccc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,3.0
9802748,7.823908740944319,CN(C1CCc2c(c3ccccc3n2CCC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,15.0
45268456,7.214670164989233,CN(C1CCc2c(c3ccccn3c2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,61.0
45270148,6.34008379993015,CN(C1CCc2c(c3cccnc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,457.0
45270987,6.065501548756432,CN(C1CCc2c(c3ccncc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,860.0
45270983,8.221848749616356,CN(C1CCc2c(c3ncccc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,6.0
45272704,7.017728766960431,CN(C1CCc2c(c3nccnc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,96.0
BDBM50296979|CHEMBL563664,8.602059991327963,CN([C@@H]1CCC2=C(C1)C1C=CC=CC1N2CC(=O)O)S(=O)(=O)c1ccc(F)cc1,2.5
BDBM50333842|CHEMBL1643781,7.619788758288394,CN([C@@H]1CCc2c(CC(=O)O)c3c(Cl)cc(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,24.0
BDBM50333873|CHEMBL1643770,7.572676213642753,CN([C@@H]1CCc2c(CC(=O)O)c3c(F)cccc3n2C1)S(=O)(=O)c1ccc(F)cc1,26.75
BDBM50333843|CHEMBL1643782,8.244125144327509,CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)c(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,5.7
BDBM50333876|CHEMBL1643779,8.42021640338319,CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)c(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.8
BDBM50333845|CHEMBL1643784,7.921724477913399,CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)cc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,11.975
BDBM50333867|CHEMBL1643771,8.132237975349799,CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)ccc3n2C1)S(=O)(=O)c1ccc(F)cc1,7.375
BDBM50333496|CHEMBL1641810,8.010995384301463,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(-c4ccc(F)cc4)nc3n2C1)S(=O)(=O)c1ccc(F)cc1,9.75
BDBM50333872|CHEMBL1643778,7.753870874336563,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(-c4ccccc4)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,17.625
BDBM50333875|CHEMBL1643776,8.045757490560675,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(C#N)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,9.0
BDBM50333870|CHEMBL1643775,8.139661993429007,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(C(F)(F)F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,7.25
BDBM50333869|CHEMBL1643774,8.132237975349799,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,7.375
BDBM50333495|CHEMBL1641809,8.488116639021126,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(Cl)nc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.25
BDBM50333841|CHEMBL1643780,8.744727494896694,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)c(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,1.8
BDBM50333868|CHEMBL1643773,8.698970004336019,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,2.0
BDBM50333871|CHEMBL1643777,7.667561540084394,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(S(C)(=O)=O)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,21.5
BDBM50333844|CHEMBL1643783,8.667561540084394,CN([C@@H]1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,2.15
BDBM50333860|CHEMBL1643800,7.6020599913279625,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)Cc1ccc(F)cc1,25.0
BDBM50333858|CHEMBL1643797,6.669586226650809,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,214.0
BDBM50333857|CHEMBL1643796,8.070581074285707,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(Cl)cc1,8.5
BDBM50333861|CHEMBL1643801,7.886056647693163,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(Cl)s1,13.0
BDBM50296980|CHEMBL561132,8.522878745280337,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1,3.0
BDBM50333854|CHEMBL1643793,7.481486060122112,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1cccc(F)c1,33.0
BDBM50333856|CHEMBL1643795,7.920818753952375,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccccc1,12.0
BDBM50333852|CHEMBL1643791,7.657577319177793,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccccc1F,22.0
BDBM50333865|CHEMBL1643804,6.511449283499555,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccccn1,308.0
BDBM50333862|CHEMBL1643802,7.200659450546418,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1cnn(C)c1,63.0
BDBM50296981|CHEMBL564920,7.494850021680094,CN([C@@H]1CCc2c(CC(=O)O)c3ccccn3c2C1)S(=O)(=O)c1ccc(F)cc1,32.0
BDBM50333494|CHEMBL1641808,8.2839966563652,CN([C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1)S(=O)(=O)c1ccc(F)cc1,5.2
BDBM50333493|CHEMBL1641807,6.454692883534175,CN([C@@H]1CCc2c(CC(=O)O)c3ccncc3n2C1)S(=O)(=O)c1ccc(F)cc1,351.0
BDBM50296987|CHEMBL557117,4.420788219768501,CN([C@@H]1CCc2c(CC(=O)O)c3ncccc3n2C1)S(=O)(=O)c1ccc(F)cc1,37950.0
BDBM50161745|CHEMBL179036,8.593459819566045,CN([C@@H]1CCc2c(c3ccccc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,2.55
BDBM50161747|CHEMBL373118,7.688246138944246,CN([C@@H]1CCc2c(c3ccccc3n2CCC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,20.5
BDBM50296982|CHEMBL564845,7.110698297493689,CN([C@@H]1CCc2c(c3ccccn3c2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,77.5
BDBM50296985|CHEMBL552211,6.047207556955907,CN([C@@H]1CCc2c(c3cccnc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,897.0
BDBM50296984|CHEMBL550868,6.045757490560675,CN([C@@H]1CCc2c(c3ccncc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,900.0
BDBM50296983|CHEMBL550465,8.070581074285707,CN([C@@H]1CCc2c(c3ncccc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,8.5
BDBM50296986|CHEMBL556849,6.952725132615821,CN([C@@H]1CCc2c(c3nccnc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,111.5
BDBM50333866|CHEMBL1643769,6.22584814104529,CN([C@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1,594.5
BDBM120054|CHEMBL3680683,7.142667503568731,CN(c1cc(C(C)(C)C)on1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,72.0
54580766|BDBM50344999|CHEMBL1778632,10.0,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1)S(C)(=O)=O,0.1
54585640|BDBM50345003|CHEMBL1778627,9.096910013008056,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O,0.8
54586636|BDBM50344997|CHEMBL1778634,8.657577319177793,CN(c1ccc(-c2cc(F)ccc2OCC(=O)O)c(Cl)c1)S(C)(=O)=O,2.2
BDBM120042,8.040958607678906,CN(c1ccc(C(F)(F)F)cn1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,9.1
CHEMBL3680672,8.040958607678906,CN(c1ccc(C(F)(F)F)cn1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,9.1
BDBM120044,8.2839966563652,CN(c1ccc(Cl)cn1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,5.2
CHEMBL3680674,8.2839966563652,CN(c1ccc(Cl)cn1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,5.2
BDBM120043,8.008773924307505,CN(c1ccc(F)cn1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,9.8
CHEMBL3680673,8.008773924307505,CN(c1ccc(F)cn1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,9.8
71450296|BDBM50397654|CHEMBL2181813,7.7447274948966935,CN(c1ccc2c(c1)c1ccccc1n2CC(=O)O)S(=O)(=O)c1ccc(F)cc1,18.0
BDBM120055|CHEMBL3680684,7.431798275933005,CN(c1ccn(C)n1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,37.0
BDBM120057|CHEMBL3680686,8.193820026016112,CN(c1ccon1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,6.4
BDBM173240|CHEMBL3674028,8.698970004336019,CN(c1cnc2cc(F)ccc2n1)C1CCc2c(CC(=O)O)c3ccc(Cl)cc3n2C1,2.0
BDBM120051,7.958607314841775,CN(c1cnc2ccccc2n1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,11.0
CHEMBL3680680,7.958607314841775,CN(c1cnc2ccccc2n1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,11.0
BDBM120053|CHEMBL3680682,7.136677139879544,CN(c1nc(C(C)(C)C)cs1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,73.0
BDBM120029,7.795880017344075,CN(c1nc(C(F)(F)F)nc2ccccc12)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,16.0
CHEMBL3680659,7.795880017344075,CN(c1nc(C(F)(F)F)nc2ccccc12)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,16.0
BDBM120025,8.853871964321762,CN(c1nc2cc(Cl)ccc2o1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,1.4
CHEMBL3680655,8.853871964321762,CN(c1nc2cc(Cl)ccc2o1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,1.4
BDBM120040,8.0,CN(c1nc2cc(Cl)ccc2s1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,10.0
CHEMBL3680670,8.0,CN(c1nc2cc(Cl)ccc2s1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,10.0
BDBM173213|CHEMBL3674001,7.6777807052660805,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3cc(Cl)ccc3n2C1,21.0
BDBM173205|CHEMBL3673993,7.920818753952375,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3cc(F)ccc3n2C1,12.0
BDBM173226|CHEMBL3674014,6.015922966097169,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3cc(OC(F)(F)F)ccc3n2C1,964.0
BDBM173225|CHEMBL3674013,8.096910013008056,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3ccc(C(F)(F)F)cc3n2C1,8.0
BDBM173228|CHEMBL3674016,8.301029995663981,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3ccc(Cl)cc3n2C1,5.0
BDBM173207|CHEMBL3673995,9.154901959985743,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1,0.7
BDBM173202|CHEMBL3673990,7.795880017344075,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,16.0
BDBM120036,8.387216143280265,CN(c1nc2cc(F)ccc2o1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,4.1
CHEMBL3680666,8.387216143280265,CN(c1nc2cc(F)ccc2o1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,4.1
BDBM173216|CHEMBL3674004,7.292429823902063,CN(c1nc2cc(F)ccc2s1)C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1,51.0
BDBM173203|CHEMBL3673991,7.036212172654444,CN(c1nc2cc(F)ccc2s1)C1CCc2c(CC(=O)O)c3ccccc3n2C1,92.0
BDBM120046,8.508638306165727,CN(c1nc2cc(F)ccc2s1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,3.1
CHEMBL3680676,8.508638306165727,CN(c1nc2cc(F)ccc2s1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,3.1
BDBM120047,8.698970004336019,CN(c1nc2ccc(Cl)cc2o1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,2.0
CHEMBL3680677,8.698970004336019,CN(c1nc2ccc(Cl)cc2o1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,2.0
BDBM120039,8.173925197299173,CN(c1nc2ccc(Cl)cc2s1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,6.7
CHEMBL3680669,8.173925197299173,CN(c1nc2ccc(Cl)cc2s1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,6.7
BDBM173217|CHEMBL3674005,9.0,CN(c1nc2ccc(F)cc2o1)C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1,1.0
BDBM120050,8.337242168318426,CN(c1nc2ccc(F)cc2o1)C1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1,4.6
